f	pi	p0
0.02564	5193.0	5333.0
0.05128	1759.0	2454.0
0.07692	1061.0	1683.0
0.10256	660.0	1264.0
0.12821	529.0	992.0
0.15385	438.0	830.0
0.17949	297.0	722.0
0.20513	252.0	605.0
0.23077	214.0	556.0
0.25641	212.0	429.0
0.28205	149.0	367.0
0.30769	187.0	419.0
0.33333	136.0	348.0
0.35897	151.0	309.0
0.38462	137.0	333.0
0.41026	110.0	296.0
0.4359	103.0	266.0
0.46154	69.0	262.0
0.48718	80.0	251.0
0.51282	91.0	239.0
0.53846	57.0	253.0
0.5641	86.0	185.0
0.58974	101.0	192.0
0.61538	59.0	165.0
0.64103	60.0	177.0
0.66667	53.0	186.0
0.69231	58.0	148.0
0.71795	46.0	168.0
0.74359	59.0	142.0
0.76923	40.0	148.0
0.79487	49.0	119.0
0.82051	61.0	143.0
0.84615	44.0	128.0
0.87179	45.0	143.0
0.89744	84.0	164.0
0.92308	48.0	151.0
0.94872	43.0	96.0
0.97436	40.0	132.0
1.0	29.0	147.0
