f	pi	p0
0.02564	5151.0	5124.0
0.05128	1828.0	2382.0
0.07692	1064.0	1753.0
0.10256	696.0	1254.0
0.12821	539.0	962.0
0.15385	422.0	789.0
0.17949	292.0	698.0
0.20513	227.0	574.0
0.23077	227.0	577.0
0.25641	238.0	476.0
0.28205	174.0	452.0
0.30769	192.0	407.0
0.33333	130.0	305.0
0.35897	151.0	373.0
0.38462	127.0	335.0
0.41026	99.0	303.0
0.4359	126.0	275.0
0.46154	58.0	222.0
0.48718	70.0	255.0
0.51282	88.0	256.0
0.53846	68.0	252.0
0.5641	91.0	174.0
0.58974	96.0	190.0
0.61538	57.0	212.0
0.64103	69.0	173.0
0.66667	50.0	178.0
0.69231	42.0	167.0
0.71795	46.0	167.0
0.74359	44.0	144.0
0.76923	47.0	174.0
0.79487	58.0	152.0
0.82051	60.0	130.0
0.84615	36.0	115.0
0.87179	51.0	128.0
0.89744	72.0	143.0
0.92308	49.0	129.0
0.94872	43.0	87.0
0.97436	36.0	100.0
1.0	30.0	112.0
