f	pi	p0
0.02564	5135.0	5087.0
0.05128	1919.0	2452.0
0.07692	1076.0	1718.0
0.10256	714.0	1244.0
0.12821	511.0	983.0
0.15385	448.0	874.0
0.17949	349.0	714.0
0.20513	265.0	601.0
0.23077	198.0	499.0
0.25641	209.0	427.0
0.28205	155.0	395.0
0.30769	204.0	376.0
0.33333	137.0	325.0
0.35897	136.0	335.0
0.38462	119.0	321.0
0.41026	105.0	315.0
0.4359	130.0	298.0
0.46154	63.0	256.0
0.48718	81.0	264.0
0.51282	85.0	271.0
0.53846	67.0	236.0
0.5641	62.0	198.0
0.58974	88.0	212.0
0.61538	64.0	212.0
0.64103	69.0	193.0
0.66667	61.0	184.0
0.69231	47.0	158.0
0.71795	45.0	184.0
0.74359	61.0	146.0
0.76923	37.0	157.0
0.79487	52.0	139.0
0.82051	48.0	151.0
0.84615	39.0	132.0
0.87179	57.0	115.0
0.89744	70.0	142.0
0.92308	60.0	157.0
0.94872	43.0	107.0
0.97436	38.0	129.0
1.0	31.0	162.0
