f	pi	p0
0.02564	5255.0	5098.0
0.05128	1876.0	2336.0
0.07692	1136.0	1737.0
0.10256	695.0	1293.0
0.12821	502.0	1001.0
0.15385	417.0	813.0
0.17949	317.0	700.0
0.20513	264.0	622.0
0.23077	219.0	575.0
0.25641	248.0	404.0
0.28205	144.0	453.0
0.30769	186.0	395.0
0.33333	162.0	344.0
0.35897	151.0	331.0
0.38462	108.0	329.0
0.41026	115.0	276.0
0.4359	109.0	250.0
0.46154	78.0	227.0
0.48718	101.0	264.0
0.51282	75.0	246.0
0.53846	64.0	239.0
0.5641	81.0	198.0
0.58974	101.0	219.0
0.61538	57.0	206.0
0.64103	58.0	183.0
0.66667	66.0	184.0
0.69231	58.0	143.0
0.71795	46.0	134.0
0.74359	68.0	129.0
0.76923	53.0	179.0
0.79487	44.0	128.0
0.82051	56.0	141.0
0.84615	52.0	135.0
0.87179	46.0	103.0
0.89744	78.0	140.0
0.92308	56.0	156.0
0.94872	47.0	116.0
0.97436	53.0	118.0
1.0	22.0	119.0
