f	pi	p0
0.02564	5053.0	5135.0
0.05128	1869.0	2339.0
0.07692	1070.0	1673.0
0.10256	714.0	1213.0
0.12821	593.0	946.0
0.15385	423.0	811.0
0.17949	306.0	714.0
0.20513	240.0	660.0
0.23077	179.0	564.0
0.25641	235.0	464.0
0.28205	174.0	430.0
0.30769	181.0	368.0
0.33333	167.0	319.0
0.35897	146.0	352.0
0.38462	118.0	320.0
0.41026	104.0	269.0
0.4359	125.0	280.0
0.46154	72.0	271.0
0.48718	84.0	240.0
0.51282	90.0	193.0
0.53846	67.0	248.0
0.5641	88.0	191.0
0.58974	76.0	194.0
0.61538	49.0	208.0
0.64103	60.0	179.0
0.66667	54.0	205.0
0.69231	57.0	168.0
0.71795	49.0	159.0
0.74359	49.0	138.0
0.76923	45.0	137.0
0.79487	63.0	134.0
0.82051	59.0	132.0
0.84615	42.0	131.0
0.87179	50.0	114.0
0.89744	67.0	118.0
0.92308	33.0	135.0
0.94872	48.0	93.0
0.97436	31.0	143.0
1.0	22.0	124.0
