f	pi	p0
0.02564	5088.0	5068.0
0.05128	1834.0	2477.0
0.07692	1051.0	1778.0
0.10256	692.0	1201.0
0.12821	568.0	939.0
0.15385	401.0	845.0
0.17949	278.0	725.0
0.20513	242.0	577.0
0.23077	197.0	597.0
0.25641	248.0	439.0
0.28205	133.0	403.0
0.30769	189.0	328.0
0.33333	151.0	366.0
0.35897	147.0	331.0
0.38462	107.0	320.0
0.41026	97.0	305.0
0.4359	118.0	297.0
0.46154	83.0	245.0
0.48718	97.0	257.0
0.51282	92.0	228.0
0.53846	65.0	224.0
0.5641	72.0	197.0
0.58974	107.0	170.0
0.61538	57.0	210.0
0.64103	70.0	185.0
0.66667	48.0	171.0
0.69231	51.0	156.0
0.71795	52.0	133.0
0.74359	64.0	148.0
0.76923	51.0	156.0
0.79487	50.0	114.0
0.82051	62.0	160.0
0.84615	36.0	117.0
0.87179	45.0	113.0
0.89744	76.0	122.0
0.92308	53.0	154.0
0.94872	46.0	120.0
0.97436	40.0	155.0
1.0	25.0	119.0
