f	pi	p0
0.02564	5060.0	5091.0
0.05128	1865.0	2420.0
0.07692	1069.0	1735.0
0.10256	729.0	1233.0
0.12821	556.0	1003.0
0.15385	402.0	832.0
0.17949	330.0	709.0
0.20513	245.0	596.0
0.23077	207.0	568.0
0.25641	214.0	465.0
0.28205	148.0	432.0
0.30769	190.0	337.0
0.33333	136.0	348.0
0.35897	137.0	343.0
0.38462	109.0	318.0
0.41026	103.0	288.0
0.4359	109.0	279.0
0.46154	92.0	226.0
0.48718	95.0	261.0
0.51282	92.0	232.0
0.53846	69.0	217.0
0.5641	72.0	196.0
0.58974	98.0	180.0
0.61538	68.0	198.0
0.64103	61.0	190.0
0.66667	39.0	180.0
0.69231	42.0	177.0
0.71795	48.0	145.0
0.74359	53.0	172.0
0.76923	47.0	153.0
0.79487	48.0	122.0
0.82051	63.0	160.0
0.84615	37.0	119.0
0.87179	36.0	128.0
0.89744	82.0	120.0
0.92308	54.0	137.0
0.94872	49.0	118.0
0.97436	39.0	130.0
1.0	42.0	122.0
