f	pi	p0
0.02564	5112.0	5159.0
0.05128	1838.0	2397.0
0.07692	1065.0	1677.0
0.10256	718.0	1259.0
0.12821	523.0	906.0
0.15385	407.0	791.0
0.17949	287.0	671.0
0.20513	269.0	619.0
0.23077	196.0	546.0
0.25641	231.0	416.0
0.28205	155.0	450.0
0.30769	166.0	371.0
0.33333	165.0	315.0
0.35897	133.0	336.0
0.38462	128.0	322.0
0.41026	99.0	299.0
0.4359	93.0	268.0
0.46154	84.0	262.0
0.48718	96.0	244.0
0.51282	53.0	240.0
0.53846	51.0	236.0
0.5641	66.0	203.0
0.58974	86.0	200.0
0.61538	73.0	220.0
0.64103	62.0	160.0
0.66667	65.0	179.0
0.69231	60.0	157.0
0.71795	38.0	155.0
0.74359	74.0	177.0
0.76923	49.0	157.0
0.79487	64.0	142.0
0.82051	49.0	132.0
0.84615	35.0	102.0
0.87179	39.0	122.0
0.89744	68.0	139.0
0.92308	39.0	135.0
0.94872	41.0	110.0
0.97436	40.0	140.0
1.0	37.0	139.0
