f	pi	p0
0.02564	5097.0	5071.0
0.05128	1797.0	2478.0
0.07692	1065.0	1834.0
0.10256	751.0	1286.0
0.12821	516.0	988.0
0.15385	441.0	852.0
0.17949	288.0	758.0
0.20513	255.0	603.0
0.23077	207.0	536.0
0.25641	236.0	445.0
0.28205	154.0	414.0
0.30769	169.0	354.0
0.33333	153.0	317.0
0.35897	120.0	317.0
0.38462	147.0	317.0
0.41026	104.0	298.0
0.4359	113.0	281.0
0.46154	92.0	238.0
0.48718	96.0	275.0
0.51282	93.0	229.0
0.53846	73.0	223.0
0.5641	78.0	206.0
0.58974	96.0	175.0
0.61538	77.0	213.0
0.64103	51.0	170.0
0.66667	39.0	173.0
0.69231	49.0	149.0
0.71795	47.0	142.0
0.74359	73.0	136.0
0.76923	50.0	168.0
0.79487	56.0	131.0
0.82051	44.0	162.0
0.84615	43.0	129.0
0.87179	53.0	117.0
0.89744	68.0	122.0
0.92308	46.0	162.0
0.94872	45.0	118.0
0.97436	48.0	133.0
1.0	28.0	127.0
