f	pi	p0
0.02564	5057.0	5125.0
0.05128	1832.0	2431.0
0.07692	1119.0	1727.0
0.10256	704.0	1167.0
0.12821	521.0	979.0
0.15385	422.0	812.0
0.17949	319.0	680.0
0.20513	262.0	628.0
0.23077	204.0	523.0
0.25641	247.0	444.0
0.28205	172.0	385.0
0.30769	155.0	446.0
0.33333	119.0	342.0
0.35897	140.0	356.0
0.38462	126.0	327.0
0.41026	90.0	316.0
0.4359	108.0	283.0
0.46154	61.0	259.0
0.48718	86.0	248.0
0.51282	84.0	238.0
0.53846	78.0	220.0
0.5641	80.0	185.0
0.58974	98.0	193.0
0.61538	75.0	191.0
0.64103	44.0	167.0
0.66667	60.0	180.0
0.69231	59.0	142.0
0.71795	58.0	165.0
0.74359	69.0	160.0
0.76923	38.0	167.0
0.79487	55.0	139.0
0.82051	58.0	166.0
0.84615	38.0	117.0
0.87179	54.0	150.0
0.89744	78.0	133.0
0.92308	49.0	157.0
0.94872	58.0	94.0
0.97436	43.0	131.0
1.0	27.0	146.0
