f	pi	p0
0.02564	5257.0	5094.0
0.05128	1877.0	2520.0
0.07692	1060.0	1675.0
0.10256	679.0	1286.0
0.12821	558.0	956.0
0.15385	429.0	851.0
0.17949	262.0	772.0
0.20513	231.0	630.0
0.23077	207.0	547.0
0.25641	222.0	451.0
0.28205	127.0	419.0
0.30769	188.0	391.0
0.33333	166.0	354.0
0.35897	135.0	339.0
0.38462	141.0	302.0
0.41026	113.0	291.0
0.4359	107.0	288.0
0.46154	60.0	239.0
0.48718	103.0	270.0
0.51282	76.0	232.0
0.53846	82.0	223.0
0.5641	61.0	180.0
0.58974	79.0	194.0
0.61538	45.0	216.0
0.64103	63.0	179.0
0.66667	55.0	176.0
0.69231	58.0	114.0
0.71795	51.0	157.0
0.74359	57.0	152.0
0.76923	59.0	163.0
0.79487	36.0	144.0
0.82051	55.0	146.0
0.84615	32.0	138.0
0.87179	63.0	139.0
0.89744	85.0	137.0
0.92308	53.0	116.0
0.94872	36.0	89.0
0.97436	38.0	116.0
1.0	23.0	131.0
