f	pi	p0
0.02564	5167.0	5110.0
0.05128	1806.0	2468.0
0.07692	1083.0	1672.0
0.10256	689.0	1226.0
0.12821	536.0	951.0
0.15385	427.0	841.0
0.17949	319.0	739.0
0.20513	263.0	634.0
0.23077	203.0	560.0
0.25641	229.0	461.0
0.28205	149.0	413.0
0.30769	179.0	387.0
0.33333	175.0	325.0
0.35897	153.0	361.0
0.38462	126.0	328.0
0.41026	95.0	290.0
0.4359	91.0	256.0
0.46154	63.0	253.0
0.48718	102.0	243.0
0.51282	79.0	222.0
0.53846	73.0	222.0
0.5641	92.0	186.0
0.58974	90.0	210.0
0.61538	61.0	204.0
0.64103	65.0	180.0
0.66667	67.0	179.0
0.69231	58.0	141.0
0.71795	43.0	172.0
0.74359	54.0	161.0
0.76923	44.0	152.0
0.79487	52.0	115.0
0.82051	71.0	131.0
0.84615	29.0	119.0
0.87179	59.0	142.0
0.89744	89.0	128.0
0.92308	40.0	133.0
0.94872	59.0	107.0
0.97436	38.0	153.0
1.0	35.0	134.0
