f	pi	p0
0.02564	5034.0	5078.0
0.05128	1874.0	2409.0
0.07692	1056.0	1744.0
0.10256	653.0	1246.0
0.12821	556.0	1027.0
0.15385	445.0	811.0
0.17949	325.0	742.0
0.20513	247.0	642.0
0.23077	216.0	506.0
0.25641	235.0	400.0
0.28205	163.0	436.0
0.30769	181.0	409.0
0.33333	154.0	317.0
0.35897	151.0	337.0
0.38462	130.0	324.0
0.41026	119.0	315.0
0.4359	95.0	236.0
0.46154	89.0	253.0
0.48718	102.0	253.0
0.51282	86.0	192.0
0.53846	59.0	212.0
0.5641	75.0	192.0
0.58974	90.0	210.0
0.61538	74.0	192.0
0.64103	72.0	169.0
0.66667	61.0	150.0
0.69231	62.0	148.0
0.71795	45.0	148.0
0.74359	62.0	119.0
0.76923	53.0	146.0
0.79487	42.0	126.0
0.82051	57.0	144.0
0.84615	36.0	141.0
0.87179	60.0	123.0
0.89744	73.0	128.0
0.92308	47.0	131.0
0.94872	47.0	88.0
0.97436	48.0	127.0
1.0	43.0	145.0
