f	pi	p0
0.02564	5225.0	5042.0
0.05128	1891.0	2346.0
0.07692	1068.0	1706.0
0.10256	731.0	1269.0
0.12821	561.0	947.0
0.15385	437.0	802.0
0.17949	291.0	701.0
0.20513	255.0	588.0
0.23077	207.0	480.0
0.25641	228.0	501.0
0.28205	186.0	429.0
0.30769	171.0	389.0
0.33333	147.0	332.0
0.35897	154.0	349.0
0.38462	114.0	313.0
0.41026	100.0	313.0
0.4359	86.0	308.0
0.46154	64.0	243.0
0.48718	87.0	271.0
0.51282	83.0	261.0
0.53846	74.0	215.0
0.5641	79.0	195.0
0.58974	98.0	168.0
0.61538	61.0	194.0
0.64103	45.0	190.0
0.66667	59.0	189.0
0.69231	60.0	172.0
0.71795	42.0	168.0
0.74359	58.0	141.0
0.76923	47.0	152.0
0.79487	68.0	105.0
0.82051	53.0	144.0
0.84615	41.0	95.0
0.87179	50.0	126.0
0.89744	79.0	133.0
0.92308	47.0	149.0
0.94872	40.0	112.0
0.97436	32.0	135.0
1.0	23.0	111.0
