f	pi	p0
0.02564	5169.0	5188.0
0.05128	1937.0	2493.0
0.07692	1107.0	1764.0
0.10256	699.0	1320.0
0.12821	524.0	949.0
0.15385	423.0	830.0
0.17949	307.0	720.0
0.20513	254.0	673.0
0.23077	204.0	544.0
0.25641	237.0	449.0
0.28205	159.0	411.0
0.30769	181.0	443.0
0.33333	161.0	325.0
0.35897	137.0	319.0
0.38462	136.0	292.0
0.41026	110.0	279.0
0.4359	116.0	294.0
0.46154	77.0	247.0
0.48718	77.0	256.0
0.51282	79.0	224.0
0.53846	55.0	236.0
0.5641	58.0	196.0
0.58974	81.0	199.0
0.61538	76.0	222.0
0.64103	70.0	179.0
0.66667	47.0	185.0
0.69231	59.0	148.0
0.71795	57.0	161.0
0.74359	68.0	152.0
0.76923	50.0	165.0
0.79487	37.0	135.0
0.82051	56.0	149.0
0.84615	48.0	141.0
0.87179	49.0	107.0
0.89744	80.0	142.0
0.92308	53.0	151.0
0.94872	39.0	98.0
0.97436	37.0	147.0
1.0	24.0	135.0
