f	pi	p0
0.02564	5141.0	5190.0
0.05128	1863.0	2530.0
0.07692	1063.0	1697.0
0.10256	706.0	1269.0
0.12821	511.0	973.0
0.15385	393.0	829.0
0.17949	289.0	731.0
0.20513	283.0	574.0
0.23077	200.0	528.0
0.25641	229.0	435.0
0.28205	146.0	426.0
0.30769	179.0	376.0
0.33333	173.0	345.0
0.35897	139.0	315.0
0.38462	113.0	322.0
0.41026	107.0	287.0
0.4359	107.0	267.0
0.46154	65.0	255.0
0.48718	94.0	286.0
0.51282	75.0	221.0
0.53846	59.0	229.0
0.5641	77.0	187.0
0.58974	91.0	190.0
0.61538	80.0	214.0
0.64103	58.0	178.0
0.66667	52.0	169.0
0.69231	44.0	131.0
0.71795	40.0	148.0
0.74359	60.0	124.0
0.76923	48.0	159.0
0.79487	69.0	97.0
0.82051	59.0	123.0
0.84615	37.0	130.0
0.87179	45.0	121.0
0.89744	85.0	131.0
0.92308	65.0	166.0
0.94872	49.0	126.0
0.97436	41.0	135.0
1.0	27.0	141.0
