f	pi	p0
0.02564	689.0	748.0
0.05128	235.0	401.0
0.07692	132.0	214.0
0.10256	86.0	153.0
0.12821	64.0	175.0
0.15385	44.0	116.0
0.17949	39.0	112.0
0.20513	20.0	89.0
0.23077	33.0	77.0
0.25641	25.0	78.0
0.28205	27.0	78.0
0.30769	19.0	56.0
0.33333	32.0	70.0
0.35897	8.0	54.0
0.38462	20.0	58.0
0.41026	15.0	32.0
0.4359	10.0	50.0
0.46154	15.0	54.0
0.48718	14.0	31.0
0.51282	6.0	38.0
0.53846	14.0	28.0
0.5641	2.0	42.0
0.58974	6.0	45.0
0.61538	6.0	42.0
0.64103	10.0	30.0
0.66667	9.0	18.0
0.69231	8.0	41.0
0.71795	12.0	19.0
0.74359	7.0	35.0
0.76923	8.0	20.0
0.79487	8.0	16.0
0.82051	9.0	23.0
0.84615	4.0	22.0
0.87179	6.0	31.0
0.89744	5.0	24.0
0.92308	11.0	27.0
0.94872	11.0	11.0
0.97436	5.0	17.0
1.0	10.0	21.0
