f	pi	p0
0.02564	612.0	738.0
0.05128	226.0	383.0
0.07692	116.0	238.0
0.10256	72.0	148.0
0.12821	65.0	147.0
0.15385	35.0	99.0
0.17949	51.0	118.0
0.20513	22.0	105.0
0.23077	24.0	52.0
0.25641	22.0	99.0
0.28205	34.0	92.0
0.30769	33.0	44.0
0.33333	20.0	60.0
0.35897	12.0	69.0
0.38462	20.0	58.0
0.41026	11.0	28.0
0.4359	21.0	51.0
0.46154	21.0	49.0
0.48718	14.0	35.0
0.51282	9.0	28.0
0.53846	15.0	35.0
0.5641	4.0	48.0
0.58974	5.0	33.0
0.61538	3.0	29.0
0.64103	6.0	22.0
0.66667	12.0	27.0
0.69231	2.0	37.0
0.71795	14.0	17.0
0.74359	4.0	21.0
0.76923	6.0	31.0
0.79487	4.0	25.0
0.82051	4.0	36.0
0.84615	5.0	26.0
0.87179	7.0	19.0
0.89744	4.0	35.0
0.92308	9.0	22.0
0.94872	6.0	24.0
0.97436	7.0	19.0
1.0	13.0	20.0
