f	pi	p0
0.02564	671.0	741.0
0.05128	242.0	402.0
0.07692	132.0	249.0
0.10256	88.0	146.0
0.12821	51.0	157.0
0.15385	34.0	121.0
0.17949	52.0	126.0
0.20513	18.0	82.0
0.23077	18.0	70.0
0.25641	34.0	90.0
0.28205	35.0	77.0
0.30769	24.0	73.0
0.33333	18.0	76.0
0.35897	19.0	58.0
0.38462	23.0	56.0
0.41026	6.0	29.0
0.4359	17.0	46.0
0.46154	16.0	49.0
0.48718	9.0	27.0
0.51282	8.0	41.0
0.53846	21.0	33.0
0.5641	4.0	45.0
0.58974	6.0	37.0
0.61538	7.0	28.0
0.64103	5.0	22.0
0.66667	8.0	25.0
0.69231	4.0	34.0
0.71795	14.0	16.0
0.74359	8.0	30.0
0.76923	13.0	24.0
0.79487	3.0	32.0
0.82051	7.0	19.0
0.84615	6.0	20.0
0.87179	2.0	22.0
0.89744	6.0	28.0
0.92308	5.0	28.0
0.94872	4.0	21.0
0.97436	6.0	19.0
1.0	9.0	19.0
