f	pi	p0
0.02564	672.0	759.0
0.05128	239.0	380.0
0.07692	140.0	246.0
0.10256	95.0	154.0
0.12821	62.0	150.0
0.15385	34.0	127.0
0.17949	48.0	143.0
0.20513	16.0	77.0
0.23077	28.0	81.0
0.25641	33.0	77.0
0.28205	20.0	75.0
0.30769	20.0	50.0
0.33333	14.0	68.0
0.35897	18.0	64.0
0.38462	25.0	47.0
0.41026	6.0	40.0
0.4359	18.0	37.0
0.46154	25.0	62.0
0.48718	12.0	26.0
0.51282	10.0	41.0
0.53846	20.0	30.0
0.5641	3.0	57.0
0.58974	9.0	45.0
0.61538	8.0	39.0
0.64103	5.0	21.0
0.66667	8.0	23.0
0.69231	5.0	38.0
0.71795	12.0	23.0
0.74359	7.0	17.0
0.76923	10.0	33.0
0.79487	4.0	21.0
0.82051	8.0	28.0
0.84615	4.0	22.0
0.87179	3.0	29.0
0.89744	3.0	29.0
0.92308	6.0	24.0
0.94872	1.0	19.0
0.97436	2.0	23.0
1.0	8.0	16.0
