f	pi	p0
0.02564	654.0	714.0
0.05128	257.0	399.0
0.07692	130.0	226.0
0.10256	72.0	161.0
0.12821	53.0	182.0
0.15385	38.0	127.0
0.17949	36.0	114.0
0.20513	21.0	71.0
0.23077	34.0	64.0
0.25641	20.0	67.0
0.28205	31.0	86.0
0.30769	27.0	54.0
0.33333	21.0	66.0
0.35897	18.0	47.0
0.38462	18.0	54.0
0.41026	10.0	41.0
0.4359	12.0	40.0
0.46154	16.0	61.0
0.48718	22.0	30.0
0.51282	6.0	35.0
0.53846	18.0	35.0
0.5641	2.0	44.0
0.58974	10.0	36.0
0.61538	6.0	21.0
0.64103	3.0	22.0
0.66667	11.0	27.0
0.69231	5.0	44.0
0.71795	14.0	17.0
0.74359	5.0	27.0
0.76923	6.0	24.0
0.79487	7.0	23.0
0.82051	3.0	30.0
0.84615	3.0	14.0
0.87179	7.0	22.0
0.89744	6.0	29.0
0.92308	11.0	26.0
0.94872	4.0	18.0
0.97436	4.0	16.0
1.0	9.0	17.0
