f	pi	p0
0.02564	693.0	790.0
0.05128	267.0	415.0
0.07692	132.0	249.0
0.10256	81.0	168.0
0.12821	86.0	170.0
0.15385	27.0	113.0
0.17949	41.0	106.0
0.20513	23.0	102.0
0.23077	30.0	71.0
0.25641	29.0	85.0
0.28205	18.0	70.0
0.30769	25.0	47.0
0.33333	14.0	68.0
0.35897	7.0	60.0
0.38462	17.0	57.0
0.41026	11.0	43.0
0.4359	12.0	57.0
0.46154	19.0	53.0
0.48718	20.0	38.0
0.51282	14.0	27.0
0.53846	19.0	37.0
0.5641	10.0	36.0
0.58974	10.0	36.0
0.61538	4.0	29.0
0.64103	7.0	24.0
0.66667	9.0	24.0
0.69231	5.0	40.0
0.71795	16.0	15.0
0.74359	8.0	24.0
0.76923	6.0	26.0
0.79487	8.0	24.0
0.82051	7.0	27.0
0.84615	10.0	36.0
0.87179	5.0	23.0
0.89744	5.0	25.0
0.92308	5.0	32.0
0.94872	7.0	19.0
0.97436	4.0	13.0
1.0	9.0	23.0
