f	pi	p0
0.02564	640.0	746.0
0.05128	242.0	404.0
0.07692	124.0	214.0
0.10256	77.0	148.0
0.12821	77.0	133.0
0.15385	35.0	133.0
0.17949	46.0	118.0
0.20513	24.0	87.0
0.23077	26.0	75.0
0.25641	27.0	73.0
0.28205	16.0	89.0
0.30769	18.0	54.0
0.33333	23.0	71.0
0.35897	9.0	52.0
0.38462	15.0	65.0
0.41026	11.0	33.0
0.4359	13.0	58.0
0.46154	15.0	51.0
0.48718	18.0	26.0
0.51282	11.0	27.0
0.53846	22.0	41.0
0.5641	5.0	53.0
0.58974	6.0	30.0
0.61538	7.0	28.0
0.64103	6.0	27.0
0.66667	11.0	36.0
0.69231	3.0	51.0
0.71795	11.0	19.0
0.74359	6.0	38.0
0.76923	13.0	28.0
0.79487	2.0	30.0
0.82051	5.0	20.0
0.84615	4.0	25.0
0.87179	5.0	23.0
0.89744	6.0	32.0
0.92308	6.0	23.0
0.94872	6.0	22.0
0.97436	10.0	10.0
1.0	7.0	16.0
