f	pi	p0
0.02564	673.0	792.0
0.05128	242.0	410.0
0.07692	138.0	223.0
0.10256	84.0	165.0
0.12821	71.0	168.0
0.15385	50.0	107.0
0.17949	44.0	124.0
0.20513	18.0	80.0
0.23077	33.0	53.0
0.25641	31.0	80.0
0.28205	27.0	87.0
0.30769	17.0	46.0
0.33333	12.0	63.0
0.35897	20.0	67.0
0.38462	30.0	58.0
0.41026	7.0	43.0
0.4359	16.0	43.0
0.46154	30.0	55.0
0.48718	13.0	32.0
0.51282	13.0	32.0
0.53846	19.0	35.0
0.5641	1.0	52.0
0.58974	14.0	37.0
0.61538	5.0	35.0
0.64103	11.0	21.0
0.66667	4.0	28.0
0.69231	1.0	40.0
0.71795	13.0	19.0
0.74359	5.0	17.0
0.76923	7.0	20.0
0.79487	5.0	26.0
0.82051	5.0	22.0
0.84615	4.0	19.0
0.87179	6.0	30.0
0.89744	2.0	39.0
0.92308	11.0	27.0
0.94872	12.0	11.0
0.97436	8.0	22.0
1.0	8.0	23.0
