f	pi	p0
0.02564	596.0	752.0
0.05128	226.0	371.0
0.07692	147.0	230.0
0.10256	85.0	141.0
0.12821	65.0	154.0
0.15385	47.0	136.0
0.17949	47.0	129.0
0.20513	26.0	77.0
0.23077	23.0	59.0
0.25641	37.0	83.0
0.28205	33.0	95.0
0.30769	24.0	46.0
0.33333	12.0	78.0
0.35897	12.0	52.0
0.38462	28.0	53.0
0.41026	8.0	27.0
0.4359	21.0	35.0
0.46154	21.0	42.0
0.48718	14.0	28.0
0.51282	13.0	56.0
0.53846	12.0	35.0
0.5641	6.0	49.0
0.58974	7.0	36.0
0.61538	2.0	25.0
0.64103	3.0	28.0
0.66667	6.0	32.0
0.69231	1.0	35.0
0.71795	9.0	19.0
0.74359	6.0	30.0
0.76923	9.0	21.0
0.79487	9.0	20.0
0.82051	11.0	24.0
0.84615	7.0	26.0
0.87179	3.0	17.0
0.89744	7.0	17.0
0.92308	8.0	30.0
0.94872	7.0	16.0
0.97436	7.0	22.0
1.0	9.0	18.0
