f	pi	p0
0.02564	641.0	738.0
0.05128	238.0	381.0
0.07692	148.0	250.0
0.10256	85.0	154.0
0.12821	71.0	161.0
0.15385	43.0	128.0
0.17949	51.0	107.0
0.20513	16.0	71.0
0.23077	28.0	70.0
0.25641	30.0	66.0
0.28205	18.0	82.0
0.30769	25.0	66.0
0.33333	14.0	73.0
0.35897	16.0	71.0
0.38462	27.0	56.0
0.41026	3.0	37.0
0.4359	13.0	39.0
0.46154	13.0	52.0
0.48718	13.0	26.0
0.51282	13.0	27.0
0.53846	13.0	29.0
0.5641	1.0	45.0
0.58974	14.0	31.0
0.61538	3.0	37.0
0.64103	9.0	30.0
0.66667	6.0	31.0
0.69231	5.0	45.0
0.71795	10.0	29.0
0.74359	7.0	27.0
0.76923	5.0	23.0
0.79487	6.0	27.0
0.82051	13.0	36.0
0.84615	7.0	23.0
0.87179	11.0	26.0
0.89744	4.0	28.0
0.92308	8.0	16.0
0.94872	11.0	19.0
0.97436	5.0	24.0
1.0	7.0	19.0
