f	pi	p0
0.02564	605.0	779.0
0.05128	227.0	399.0
0.07692	120.0	240.0
0.10256	83.0	163.0
0.12821	72.0	169.0
0.15385	30.0	127.0
0.17949	51.0	121.0
0.20513	23.0	97.0
0.23077	19.0	68.0
0.25641	36.0	110.0
0.28205	29.0	90.0
0.30769	24.0	67.0
0.33333	26.0	75.0
0.35897	12.0	56.0
0.38462	33.0	60.0
0.41026	9.0	35.0
0.4359	15.0	38.0
0.46154	19.0	47.0
0.48718	14.0	28.0
0.51282	8.0	48.0
0.53846	19.0	31.0
0.5641	3.0	51.0
0.58974	7.0	32.0
0.61538	3.0	35.0
0.64103	9.0	27.0
0.66667	7.0	35.0
0.69231	2.0	38.0
0.71795	6.0	18.0
0.74359	4.0	33.0
0.76923	3.0	31.0
0.79487	6.0	17.0
0.82051	5.0	33.0
0.84615	6.0	28.0
0.87179	5.0	24.0
0.89744	2.0	29.0
0.92308	13.0	25.0
0.94872	3.0	20.0
0.97436	4.0	26.0
1.0	12.0	22.0
