f	pi	p0
0.02564	638.0	690.0
0.05128	239.0	392.0
0.07692	115.0	240.0
0.10256	74.0	158.0
0.12821	54.0	167.0
0.15385	29.0	128.0
0.17949	38.0	142.0
0.20513	23.0	89.0
0.23077	32.0	68.0
0.25641	30.0	83.0
0.28205	22.0	84.0
0.30769	17.0	53.0
0.33333	14.0	66.0
0.35897	16.0	54.0
0.38462	28.0	79.0
0.41026	6.0	31.0
0.4359	20.0	63.0
0.46154	16.0	49.0
0.48718	18.0	19.0
0.51282	16.0	40.0
0.53846	19.0	35.0
0.5641	5.0	40.0
0.58974	7.0	29.0
0.61538	3.0	31.0
0.64103	6.0	33.0
0.66667	9.0	29.0
0.69231	2.0	43.0
0.71795	13.0	15.0
0.74359	11.0	38.0
0.76923	2.0	29.0
0.79487	6.0	24.0
0.82051	9.0	34.0
0.84615	0.0	30.0
0.87179	5.0	21.0
0.89744	3.0	28.0
0.92308	9.0	19.0
0.94872	6.0	19.0
0.97436	9.0	21.0
1.0	8.0	28.0
