f	pi	p0
0.02564	686.0	719.0
0.05128	249.0	406.0
0.07692	125.0	235.0
0.10256	71.0	160.0
0.12821	65.0	180.0
0.15385	47.0	125.0
0.17949	51.0	101.0
0.20513	25.0	102.0
0.23077	23.0	79.0
0.25641	36.0	92.0
0.28205	25.0	97.0
0.30769	23.0	56.0
0.33333	17.0	59.0
0.35897	17.0	47.0
0.38462	20.0	49.0
0.41026	10.0	40.0
0.4359	19.0	54.0
0.46154	19.0	51.0
0.48718	15.0	27.0
0.51282	8.0	25.0
0.53846	19.0	34.0
0.5641	2.0	57.0
0.58974	13.0	49.0
0.61538	3.0	27.0
0.64103	8.0	36.0
0.66667	8.0	28.0
0.69231	6.0	40.0
0.71795	15.0	16.0
0.74359	1.0	33.0
0.76923	6.0	17.0
0.79487	7.0	27.0
0.82051	6.0	24.0
0.84615	3.0	23.0
0.87179	2.0	28.0
0.89744	1.0	32.0
0.92308	13.0	20.0
0.94872	5.0	19.0
0.97436	7.0	22.0
1.0	12.0	27.0
