f	pi	p0
0.02564	624.0	767.0
0.05128	252.0	384.0
0.07692	143.0	213.0
0.10256	102.0	158.0
0.12821	73.0	158.0
0.15385	38.0	113.0
0.17949	37.0	122.0
0.20513	20.0	87.0
0.23077	26.0	71.0
0.25641	33.0	89.0
0.28205	27.0	80.0
0.30769	20.0	49.0
0.33333	17.0	70.0
0.35897	13.0	56.0
0.38462	31.0	49.0
0.41026	3.0	38.0
0.4359	21.0	45.0
0.46154	16.0	64.0
0.48718	22.0	30.0
0.51282	13.0	33.0
0.53846	24.0	37.0
0.5641	2.0	46.0
0.58974	14.0	45.0
0.61538	4.0	22.0
0.64103	6.0	25.0
0.66667	8.0	23.0
0.69231	6.0	42.0
0.71795	19.0	22.0
0.74359	5.0	36.0
0.76923	6.0	29.0
0.79487	5.0	27.0
0.82051	12.0	31.0
0.84615	3.0	29.0
0.87179	3.0	23.0
0.89744	3.0	30.0
0.92308	8.0	28.0
0.94872	6.0	21.0
0.97436	4.0	26.0
1.0	8.0	27.0
