f	pi	p0
0.02564	636.0	728.0
0.05128	216.0	388.0
0.07692	147.0	230.0
0.10256	72.0	160.0
0.12821	60.0	150.0
0.15385	38.0	119.0
0.17949	37.0	120.0
0.20513	22.0	93.0
0.23077	27.0	72.0
0.25641	30.0	57.0
0.28205	36.0	94.0
0.30769	20.0	54.0
0.33333	21.0	64.0
0.35897	15.0	62.0
0.38462	26.0	54.0
0.41026	6.0	50.0
0.4359	16.0	43.0
0.46154	17.0	45.0
0.48718	10.0	20.0
0.51282	4.0	27.0
0.53846	17.0	30.0
0.5641	6.0	47.0
0.58974	13.0	38.0
0.61538	8.0	22.0
0.64103	8.0	20.0
0.66667	4.0	23.0
0.69231	9.0	32.0
0.71795	11.0	25.0
0.74359	7.0	29.0
0.76923	7.0	20.0
0.79487	7.0	30.0
0.82051	5.0	24.0
0.84615	4.0	28.0
0.87179	7.0	23.0
0.89744	8.0	34.0
0.92308	12.0	18.0
0.94872	7.0	12.0
0.97436	7.0	17.0
1.0	9.0	25.0
