f	pi	p0
0.02564	604.0	713.0
0.05128	243.0	397.0
0.07692	122.0	242.0
0.10256	74.0	159.0
0.12821	67.0	169.0
0.15385	45.0	144.0
0.17949	42.0	121.0
0.20513	25.0	87.0
0.23077	33.0	64.0
0.25641	34.0	71.0
0.28205	20.0	89.0
0.30769	23.0	51.0
0.33333	20.0	61.0
0.35897	11.0	56.0
0.38462	18.0	65.0
0.41026	12.0	34.0
0.4359	12.0	54.0
0.46154	33.0	45.0
0.48718	20.0	31.0
0.51282	8.0	32.0
0.53846	16.0	27.0
0.5641	3.0	41.0
0.58974	12.0	39.0
0.61538	7.0	34.0
0.64103	10.0	31.0
0.66667	5.0	29.0
0.69231	5.0	40.0
0.71795	14.0	23.0
0.74359	5.0	26.0
0.76923	1.0	32.0
0.79487	5.0	23.0
0.82051	5.0	30.0
0.84615	4.0	27.0
0.87179	2.0	26.0
0.89744	4.0	27.0
0.92308	5.0	14.0
0.94872	6.0	22.0
0.97436	7.0	16.0
1.0	11.0	21.0
