f	pi	p0
0.02564	694.0	741.0
0.05128	235.0	434.0
0.07692	114.0	218.0
0.10256	85.0	160.0
0.12821	73.0	165.0
0.15385	32.0	111.0
0.17949	55.0	109.0
0.20513	28.0	91.0
0.23077	31.0	71.0
0.25641	27.0	87.0
0.28205	31.0	70.0
0.30769	29.0	60.0
0.33333	17.0	49.0
0.35897	14.0	52.0
0.38462	20.0	66.0
0.41026	6.0	37.0
0.4359	28.0	54.0
0.46154	13.0	57.0
0.48718	16.0	29.0
0.51282	8.0	29.0
0.53846	26.0	43.0
0.5641	1.0	40.0
0.58974	5.0	28.0
0.61538	10.0	34.0
0.64103	10.0	41.0
0.66667	11.0	30.0
0.69231	8.0	39.0
0.71795	10.0	24.0
0.74359	11.0	27.0
0.76923	9.0	23.0
0.79487	6.0	22.0
0.82051	4.0	23.0
0.84615	1.0	21.0
0.87179	6.0	18.0
0.89744	6.0	22.0
0.92308	14.0	27.0
0.94872	4.0	18.0
0.97436	6.0	24.0
1.0	7.0	19.0
