f	pi	p0
0.02564	636.0	792.0
0.05128	265.0	419.0
0.07692	130.0	258.0
0.10256	83.0	150.0
0.12821	47.0	162.0
0.15385	35.0	131.0
0.17949	47.0	119.0
0.20513	36.0	82.0
0.23077	31.0	62.0
0.25641	28.0	86.0
0.28205	32.0	82.0
0.30769	40.0	45.0
0.33333	23.0	56.0
0.35897	11.0	57.0
0.38462	38.0	66.0
0.41026	12.0	39.0
0.4359	20.0	39.0
0.46154	18.0	48.0
0.48718	22.0	26.0
0.51282	7.0	27.0
0.53846	17.0	32.0
0.5641	6.0	45.0
0.58974	13.0	53.0
0.61538	3.0	22.0
0.64103	8.0	25.0
0.66667	7.0	28.0
0.69231	8.0	35.0
0.71795	14.0	14.0
0.74359	9.0	40.0
0.76923	7.0	25.0
0.79487	5.0	19.0
0.82051	7.0	29.0
0.84615	4.0	26.0
0.87179	2.0	15.0
0.89744	4.0	25.0
0.92308	9.0	23.0
0.94872	9.0	25.0
0.97436	2.0	9.0
1.0	6.0	22.0
