f	pi	p0
0.02564	619.0	739.0
0.05128	219.0	386.0
0.07692	139.0	253.0
0.10256	78.0	167.0
0.12821	61.0	169.0
0.15385	49.0	112.0
0.17949	40.0	127.0
0.20513	24.0	85.0
0.23077	18.0	66.0
0.25641	29.0	75.0
0.28205	26.0	75.0
0.30769	20.0	48.0
0.33333	21.0	65.0
0.35897	9.0	63.0
0.38462	17.0	49.0
0.41026	5.0	44.0
0.4359	18.0	30.0
0.46154	15.0	47.0
0.48718	14.0	27.0
0.51282	5.0	26.0
0.53846	11.0	31.0
0.5641	3.0	43.0
0.58974	8.0	30.0
0.61538	7.0	34.0
0.64103	7.0	34.0
0.66667	7.0	31.0
0.69231	5.0	46.0
0.71795	13.0	22.0
0.74359	11.0	25.0
0.76923	2.0	28.0
0.79487	4.0	20.0
0.82051	12.0	30.0
0.84615	5.0	25.0
0.87179	6.0	23.0
0.89744	5.0	32.0
0.92308	9.0	24.0
0.94872	8.0	15.0
0.97436	7.0	12.0
1.0	13.0	23.0
