f	pi	p0
0.02564	642.0	764.0
0.05128	228.0	374.0
0.07692	124.0	228.0
0.10256	84.0	177.0
0.12821	77.0	170.0
0.15385	37.0	121.0
0.17949	57.0	123.0
0.20513	30.0	81.0
0.23077	26.0	64.0
0.25641	33.0	86.0
0.28205	28.0	79.0
0.30769	24.0	43.0
0.33333	17.0	61.0
0.35897	19.0	59.0
0.38462	19.0	56.0
0.41026	9.0	37.0
0.4359	20.0	38.0
0.46154	16.0	50.0
0.48718	20.0	30.0
0.51282	9.0	37.0
0.53846	17.0	39.0
0.5641	4.0	42.0
0.58974	11.0	33.0
0.61538	4.0	32.0
0.64103	4.0	23.0
0.66667	11.0	31.0
0.69231	9.0	43.0
0.71795	16.0	15.0
0.74359	1.0	13.0
0.76923	6.0	27.0
0.79487	9.0	22.0
0.82051	9.0	24.0
0.84615	6.0	26.0
0.87179	8.0	23.0
0.89744	3.0	30.0
0.92308	12.0	20.0
0.94872	10.0	16.0
0.97436	11.0	17.0
1.0	9.0	21.0
