f	pi	p0
0.02564	656.0	771.0
0.05128	253.0	367.0
0.07692	129.0	203.0
0.10256	89.0	144.0
0.12821	54.0	161.0
0.15385	44.0	108.0
0.17949	44.0	113.0
0.20513	30.0	105.0
0.23077	29.0	78.0
0.25641	36.0	69.0
0.28205	26.0	79.0
0.30769	20.0	50.0
0.33333	16.0	89.0
0.35897	20.0	47.0
0.38462	21.0	70.0
0.41026	6.0	37.0
0.4359	11.0	57.0
0.46154	21.0	32.0
0.48718	19.0	28.0
0.51282	10.0	32.0
0.53846	18.0	42.0
0.5641	2.0	41.0
0.58974	12.0	33.0
0.61538	6.0	38.0
0.64103	10.0	30.0
0.66667	11.0	19.0
0.69231	12.0	46.0
0.71795	15.0	19.0
0.74359	1.0	18.0
0.76923	1.0	21.0
0.79487	4.0	22.0
0.82051	8.0	39.0
0.84615	4.0	24.0
0.87179	5.0	32.0
0.89744	5.0	33.0
0.92308	8.0	26.0
0.94872	5.0	14.0
0.97436	6.0	17.0
1.0	3.0	25.0
