f	pi	p0
0.02564	653.0	744.0
0.05128	250.0	388.0
0.07692	127.0	239.0
0.10256	94.0	154.0
0.12821	68.0	150.0
0.15385	39.0	107.0
0.17949	42.0	126.0
0.20513	24.0	97.0
0.23077	22.0	59.0
0.25641	21.0	63.0
0.28205	25.0	97.0
0.30769	27.0	44.0
0.33333	15.0	60.0
0.35897	9.0	49.0
0.38462	19.0	85.0
0.41026	6.0	34.0
0.4359	10.0	43.0
0.46154	13.0	46.0
0.48718	16.0	31.0
0.51282	11.0	40.0
0.53846	13.0	26.0
0.5641	4.0	48.0
0.58974	13.0	32.0
0.61538	7.0	44.0
0.64103	9.0	26.0
0.66667	10.0	22.0
0.69231	5.0	48.0
0.71795	13.0	25.0
0.74359	4.0	24.0
0.76923	3.0	33.0
0.79487	5.0	28.0
0.82051	5.0	22.0
0.84615	9.0	27.0
0.87179	7.0	21.0
0.89744	7.0	21.0
0.92308	9.0	30.0
0.94872	8.0	19.0
0.97436	11.0	24.0
1.0	9.0	21.0
