f	pi	p0
0.02564	682.0	704.0
0.05128	229.0	386.0
0.07692	128.0	222.0
0.10256	90.0	147.0
0.12821	69.0	169.0
0.15385	44.0	141.0
0.17949	42.0	113.0
0.20513	19.0	89.0
0.23077	28.0	76.0
0.25641	22.0	73.0
0.28205	35.0	85.0
0.30769	20.0	42.0
0.33333	24.0	78.0
0.35897	20.0	68.0
0.38462	19.0	63.0
0.41026	13.0	40.0
0.4359	17.0	39.0
0.46154	22.0	44.0
0.48718	12.0	28.0
0.51282	8.0	29.0
0.53846	17.0	32.0
0.5641	2.0	41.0
0.58974	10.0	37.0
0.61538	13.0	37.0
0.64103	12.0	26.0
0.66667	8.0	37.0
0.69231	7.0	50.0
0.71795	16.0	16.0
0.74359	7.0	23.0
0.76923	5.0	28.0
0.79487	6.0	32.0
0.82051	10.0	28.0
0.84615	9.0	27.0
0.87179	3.0	28.0
0.89744	3.0	28.0
0.92308	8.0	23.0
0.94872	7.0	13.0
0.97436	7.0	16.0
1.0	14.0	25.0
