f	pi	p0
0.02564	609.0	750.0
0.05128	255.0	420.0
0.07692	129.0	246.0
0.10256	79.0	131.0
0.12821	55.0	152.0
0.15385	30.0	127.0
0.17949	29.0	113.0
0.20513	22.0	81.0
0.23077	32.0	68.0
0.25641	24.0	98.0
0.28205	24.0	75.0
0.30769	29.0	41.0
0.33333	23.0	79.0
0.35897	18.0	62.0
0.38462	24.0	79.0
0.41026	5.0	37.0
0.4359	21.0	47.0
0.46154	21.0	48.0
0.48718	18.0	28.0
0.51282	11.0	32.0
0.53846	22.0	31.0
0.5641	3.0	47.0
0.58974	11.0	45.0
0.61538	1.0	40.0
0.64103	13.0	22.0
0.66667	1.0	24.0
0.69231	7.0	39.0
0.71795	10.0	21.0
0.74359	5.0	30.0
0.76923	7.0	21.0
0.79487	3.0	21.0
0.82051	10.0	35.0
0.84615	5.0	15.0
0.87179	4.0	14.0
0.89744	2.0	17.0
0.92308	8.0	20.0
0.94872	5.0	15.0
0.97436	5.0	15.0
1.0	7.0	19.0
