f	pi	p0
0.02564	620.0	782.0
0.05128	214.0	398.0
0.07692	137.0	244.0
0.10256	78.0	163.0
0.12821	75.0	154.0
0.15385	35.0	125.0
0.17949	34.0	129.0
0.20513	19.0	84.0
0.23077	26.0	66.0
0.25641	32.0	79.0
0.28205	27.0	99.0
0.30769	26.0	49.0
0.33333	23.0	64.0
0.35897	13.0	73.0
0.38462	23.0	60.0
0.41026	13.0	39.0
0.4359	20.0	40.0
0.46154	16.0	50.0
0.48718	12.0	19.0
0.51282	8.0	39.0
0.53846	15.0	40.0
0.5641	5.0	40.0
0.58974	7.0	34.0
0.61538	4.0	33.0
0.64103	7.0	23.0
0.66667	5.0	22.0
0.69231	5.0	31.0
0.71795	9.0	18.0
0.74359	8.0	32.0
0.76923	1.0	22.0
0.79487	11.0	38.0
0.82051	7.0	29.0
0.84615	6.0	26.0
0.87179	4.0	12.0
0.89744	6.0	14.0
0.92308	9.0	22.0
0.94872	6.0	20.0
0.97436	5.0	19.0
1.0	12.0	24.0
