f	pi	p0
0.02564	639.0	775.0
0.05128	224.0	391.0
0.07692	146.0	240.0
0.10256	81.0	163.0
0.12821	73.0	166.0
0.15385	31.0	125.0
0.17949	45.0	109.0
0.20513	26.0	93.0
0.23077	16.0	83.0
0.25641	30.0	79.0
0.28205	30.0	80.0
0.30769	22.0	53.0
0.33333	14.0	67.0
0.35897	11.0	66.0
0.38462	22.0	58.0
0.41026	11.0	32.0
0.4359	18.0	66.0
0.46154	25.0	51.0
0.48718	16.0	26.0
0.51282	7.0	40.0
0.53846	20.0	26.0
0.5641	3.0	45.0
0.58974	6.0	50.0
0.61538	6.0	36.0
0.64103	5.0	41.0
0.66667	8.0	32.0
0.69231	8.0	50.0
0.71795	13.0	28.0
0.74359	8.0	20.0
0.76923	9.0	25.0
0.79487	1.0	29.0
0.82051	5.0	30.0
0.84615	0.0	28.0
0.87179	2.0	21.0
0.89744	6.0	30.0
0.92308	5.0	19.0
0.94872	2.0	15.0
0.97436	7.0	17.0
1.0	8.0	16.0
