f	pi	p0
0.02564	614.0	749.0
0.05128	255.0	387.0
0.07692	139.0	221.0
0.10256	80.0	145.0
0.12821	58.0	138.0
0.15385	29.0	136.0
0.17949	37.0	111.0
0.20513	22.0	89.0
0.23077	27.0	71.0
0.25641	31.0	90.0
0.28205	27.0	85.0
0.30769	20.0	53.0
0.33333	22.0	70.0
0.35897	18.0	58.0
0.38462	22.0	59.0
0.41026	11.0	37.0
0.4359	21.0	54.0
0.46154	20.0	53.0
0.48718	14.0	32.0
0.51282	5.0	27.0
0.53846	23.0	33.0
0.5641	5.0	51.0
0.58974	6.0	38.0
0.61538	10.0	30.0
0.64103	6.0	35.0
0.66667	13.0	22.0
0.69231	4.0	48.0
0.71795	9.0	25.0
0.74359	5.0	31.0
0.76923	9.0	32.0
0.79487	4.0	37.0
0.82051	9.0	25.0
0.84615	6.0	23.0
0.87179	3.0	19.0
0.89744	5.0	30.0
0.92308	8.0	20.0
0.94872	7.0	28.0
0.97436	7.0	12.0
1.0	7.0	14.0
