f	pi	p0
0.02564	626.0	786.0
0.05128	238.0	379.0
0.07692	124.0	213.0
0.10256	75.0	162.0
0.12821	68.0	156.0
0.15385	29.0	120.0
0.17949	40.0	123.0
0.20513	17.0	73.0
0.23077	20.0	86.0
0.25641	25.0	98.0
0.28205	38.0	95.0
0.30769	23.0	73.0
0.33333	17.0	55.0
0.35897	20.0	52.0
0.38462	23.0	63.0
0.41026	9.0	43.0
0.4359	12.0	45.0
0.46154	21.0	46.0
0.48718	15.0	33.0
0.51282	9.0	35.0
0.53846	21.0	51.0
0.5641	2.0	41.0
0.58974	10.0	39.0
0.61538	1.0	32.0
0.64103	7.0	34.0
0.66667	7.0	30.0
0.69231	5.0	52.0
0.71795	5.0	25.0
0.74359	7.0	21.0
0.76923	8.0	27.0
0.79487	4.0	23.0
0.82051	7.0	29.0
0.84615	8.0	22.0
0.87179	6.0	21.0
0.89744	6.0	14.0
0.92308	9.0	28.0
0.94872	8.0	15.0
0.97436	6.0	24.0
1.0	7.0	18.0
