f	pi	p0
0.02564	681.0	752.0
0.05128	223.0	389.0
0.07692	138.0	245.0
0.10256	90.0	179.0
0.12821	60.0	174.0
0.15385	48.0	117.0
0.17949	61.0	105.0
0.20513	17.0	80.0
0.23077	20.0	68.0
0.25641	20.0	102.0
0.28205	29.0	89.0
0.30769	29.0	64.0
0.33333	14.0	65.0
0.35897	15.0	41.0
0.38462	25.0	54.0
0.41026	10.0	37.0
0.4359	15.0	45.0
0.46154	14.0	40.0
0.48718	16.0	32.0
0.51282	9.0	26.0
0.53846	21.0	31.0
0.5641	3.0	41.0
0.58974	10.0	31.0
0.61538	3.0	23.0
0.64103	7.0	27.0
0.66667	11.0	19.0
0.69231	9.0	46.0
0.71795	15.0	24.0
0.74359	6.0	23.0
0.76923	7.0	30.0
0.79487	6.0	25.0
0.82051	6.0	24.0
0.84615	4.0	23.0
0.87179	9.0	31.0
0.89744	3.0	17.0
0.92308	4.0	33.0
0.94872	7.0	20.0
0.97436	4.0	14.0
1.0	11.0	20.0
