f	pi	p0
0.02564	629.0	738.0
0.05128	228.0	418.0
0.07692	134.0	233.0
0.10256	75.0	153.0
0.12821	61.0	181.0
0.15385	35.0	135.0
0.17949	32.0	104.0
0.20513	31.0	96.0
0.23077	22.0	65.0
0.25641	31.0	76.0
0.28205	26.0	79.0
0.30769	15.0	60.0
0.33333	16.0	67.0
0.35897	12.0	45.0
0.38462	22.0	64.0
0.41026	13.0	34.0
0.4359	15.0	59.0
0.46154	16.0	55.0
0.48718	15.0	24.0
0.51282	11.0	41.0
0.53846	14.0	39.0
0.5641	3.0	44.0
0.58974	9.0	31.0
0.61538	5.0	21.0
0.64103	7.0	29.0
0.66667	17.0	26.0
0.69231	8.0	53.0
0.71795	11.0	22.0
0.74359	6.0	21.0
0.76923	7.0	31.0
0.79487	13.0	36.0
0.82051	5.0	34.0
0.84615	6.0	19.0
0.87179	9.0	39.0
0.89744	3.0	31.0
0.92308	9.0	25.0
0.94872	4.0	13.0
0.97436	9.0	19.0
1.0	6.0	21.0
