f	pi	p0
0.02564	659.0	792.0
0.05128	241.0	391.0
0.07692	139.0	226.0
0.10256	77.0	153.0
0.12821	72.0	163.0
0.15385	44.0	132.0
0.17949	46.0	117.0
0.20513	22.0	66.0
0.23077	15.0	61.0
0.25641	26.0	73.0
0.28205	24.0	80.0
0.30769	20.0	44.0
0.33333	20.0	58.0
0.35897	13.0	58.0
0.38462	24.0	64.0
0.41026	7.0	40.0
0.4359	11.0	49.0
0.46154	29.0	53.0
0.48718	13.0	31.0
0.51282	18.0	38.0
0.53846	12.0	47.0
0.5641	6.0	52.0
0.58974	11.0	30.0
0.61538	9.0	42.0
0.64103	10.0	39.0
0.66667	9.0	22.0
0.69231	2.0	44.0
0.71795	10.0	19.0
0.74359	4.0	18.0
0.76923	3.0	21.0
0.79487	0.0	19.0
0.82051	6.0	18.0
0.84615	10.0	25.0
0.87179	2.0	30.0
0.89744	8.0	26.0
0.92308	12.0	21.0
0.94872	9.0	21.0
0.97436	2.0	19.0
1.0	11.0	17.0
