f	pi	p0
0.02564	633.0	722.0
0.05128	214.0	395.0
0.07692	127.0	237.0
0.10256	82.0	166.0
0.12821	57.0	177.0
0.15385	40.0	120.0
0.17949	47.0	129.0
0.20513	15.0	80.0
0.23077	24.0	64.0
0.25641	20.0	80.0
0.28205	23.0	89.0
0.30769	16.0	59.0
0.33333	20.0	60.0
0.35897	15.0	68.0
0.38462	24.0	66.0
0.41026	10.0	31.0
0.4359	14.0	44.0
0.46154	20.0	55.0
0.48718	14.0	18.0
0.51282	16.0	33.0
0.53846	22.0	43.0
0.5641	2.0	47.0
0.58974	10.0	29.0
0.61538	2.0	29.0
0.64103	12.0	24.0
0.66667	7.0	23.0
0.69231	4.0	45.0
0.71795	11.0	22.0
0.74359	7.0	30.0
0.76923	5.0	29.0
0.79487	1.0	24.0
0.82051	6.0	28.0
0.84615	4.0	25.0
0.87179	9.0	27.0
0.89744	4.0	18.0
0.92308	8.0	22.0
0.94872	6.0	15.0
0.97436	5.0	15.0
1.0	12.0	22.0
