f	pi	p0
0.02564	622.0	748.0
0.05128	239.0	380.0
0.07692	152.0	236.0
0.10256	80.0	169.0
0.12821	85.0	145.0
0.15385	33.0	122.0
0.17949	50.0	118.0
0.20513	25.0	80.0
0.23077	19.0	74.0
0.25641	29.0	77.0
0.28205	23.0	83.0
0.30769	9.0	48.0
0.33333	12.0	75.0
0.35897	11.0	55.0
0.38462	21.0	51.0
0.41026	7.0	37.0
0.4359	23.0	51.0
0.46154	17.0	44.0
0.48718	18.0	27.0
0.51282	7.0	32.0
0.53846	15.0	36.0
0.5641	0.0	46.0
0.58974	11.0	38.0
0.61538	6.0	30.0
0.64103	8.0	34.0
0.66667	12.0	19.0
0.69231	6.0	69.0
0.71795	13.0	28.0
0.74359	5.0	14.0
0.76923	4.0	21.0
0.79487	4.0	29.0
0.82051	3.0	21.0
0.84615	11.0	27.0
0.87179	6.0	23.0
0.89744	3.0	26.0
0.92308	15.0	26.0
0.94872	3.0	23.0
0.97436	5.0	22.0
1.0	4.0	20.0
