f	pi	p0
0.02564	641.0	743.0
0.05128	234.0	392.0
0.07692	138.0	231.0
0.10256	86.0	168.0
0.12821	66.0	154.0
0.15385	49.0	114.0
0.17949	56.0	125.0
0.20513	20.0	88.0
0.23077	23.0	76.0
0.25641	25.0	92.0
0.28205	29.0	71.0
0.30769	17.0	51.0
0.33333	15.0	62.0
0.35897	13.0	60.0
0.38462	17.0	57.0
0.41026	12.0	29.0
0.4359	19.0	48.0
0.46154	15.0	65.0
0.48718	23.0	39.0
0.51282	9.0	45.0
0.53846	26.0	39.0
0.5641	4.0	63.0
0.58974	10.0	38.0
0.61538	3.0	27.0
0.64103	8.0	32.0
0.66667	9.0	29.0
0.69231	5.0	39.0
0.71795	7.0	21.0
0.74359	9.0	28.0
0.76923	9.0	30.0
0.79487	2.0	22.0
0.82051	7.0	32.0
0.84615	5.0	16.0
0.87179	4.0	20.0
0.89744	2.0	15.0
0.92308	12.0	21.0
0.94872	5.0	10.0
0.97436	5.0	31.0
1.0	11.0	25.0
