f	pi	p0
0.02564	683.0	767.0
0.05128	237.0	409.0
0.07692	128.0	267.0
0.10256	94.0	155.0
0.12821	65.0	159.0
0.15385	42.0	131.0
0.17949	43.0	141.0
0.20513	22.0	92.0
0.23077	20.0	68.0
0.25641	35.0	86.0
0.28205	27.0	80.0
0.30769	27.0	50.0
0.33333	19.0	66.0
0.35897	14.0	51.0
0.38462	27.0	77.0
0.41026	14.0	45.0
0.4359	16.0	46.0
0.46154	24.0	62.0
0.48718	10.0	24.0
0.51282	13.0	35.0
0.53846	15.0	45.0
0.5641	7.0	37.0
0.58974	10.0	39.0
0.61538	2.0	28.0
0.64103	6.0	26.0
0.66667	12.0	30.0
0.69231	4.0	38.0
0.71795	6.0	14.0
0.74359	8.0	20.0
0.76923	9.0	22.0
0.79487	6.0	20.0
0.82051	8.0	27.0
0.84615	7.0	16.0
0.87179	4.0	35.0
0.89744	4.0	37.0
0.92308	7.0	31.0
0.94872	12.0	18.0
0.97436	5.0	10.0
1.0	9.0	20.0
