f	pi	p0
0.02564	658.0	737.0
0.05128	240.0	382.0
0.07692	119.0	213.0
0.10256	102.0	162.0
0.12821	67.0	173.0
0.15385	29.0	111.0
0.17949	47.0	111.0
0.20513	29.0	79.0
0.23077	28.0	79.0
0.25641	36.0	89.0
0.28205	25.0	96.0
0.30769	25.0	62.0
0.33333	18.0	65.0
0.35897	16.0	59.0
0.38462	19.0	65.0
0.41026	11.0	49.0
0.4359	19.0	55.0
0.46154	15.0	45.0
0.48718	17.0	28.0
0.51282	13.0	36.0
0.53846	19.0	41.0
0.5641	7.0	61.0
0.58974	2.0	46.0
0.61538	5.0	30.0
0.64103	9.0	21.0
0.66667	8.0	30.0
0.69231	6.0	25.0
0.71795	10.0	22.0
0.74359	7.0	41.0
0.76923	10.0	27.0
0.79487	8.0	30.0
0.82051	6.0	22.0
0.84615	7.0	33.0
0.87179	6.0	30.0
0.89744	6.0	20.0
0.92308	8.0	30.0
0.94872	7.0	15.0
0.97436	6.0	19.0
1.0	10.0	29.0
