f	pi	p0
0.02564	645.0	754.0
0.05128	230.0	390.0
0.07692	128.0	228.0
0.10256	87.0	147.0
0.12821	68.0	164.0
0.15385	42.0	110.0
0.17949	43.0	152.0
0.20513	23.0	91.0
0.23077	23.0	74.0
0.25641	26.0	64.0
0.28205	28.0	80.0
0.30769	24.0	69.0
0.33333	23.0	71.0
0.35897	19.0	54.0
0.38462	23.0	49.0
0.41026	10.0	28.0
0.4359	19.0	64.0
0.46154	20.0	53.0
0.48718	19.0	26.0
0.51282	11.0	46.0
0.53846	23.0	33.0
0.5641	3.0	36.0
0.58974	6.0	36.0
0.61538	9.0	36.0
0.64103	4.0	35.0
0.66667	1.0	22.0
0.69231	8.0	29.0
0.71795	13.0	18.0
0.74359	3.0	29.0
0.76923	4.0	31.0
0.79487	2.0	24.0
0.82051	11.0	34.0
0.84615	4.0	22.0
0.87179	8.0	26.0
0.89744	3.0	32.0
0.92308	9.0	27.0
0.94872	8.0	17.0
0.97436	7.0	21.0
1.0	11.0	15.0
