f	pi	p0
0.02564	646.0	731.0
0.05128	237.0	384.0
0.07692	127.0	208.0
0.10256	80.0	174.0
0.12821	54.0	160.0
0.15385	32.0	112.0
0.17949	47.0	117.0
0.20513	25.0	79.0
0.23077	27.0	63.0
0.25641	28.0	102.0
0.28205	24.0	111.0
0.30769	31.0	44.0
0.33333	14.0	49.0
0.35897	16.0	46.0
0.38462	31.0	69.0
0.41026	10.0	31.0
0.4359	18.0	41.0
0.46154	21.0	42.0
0.48718	13.0	28.0
0.51282	14.0	26.0
0.53846	10.0	31.0
0.5641	3.0	40.0
0.58974	8.0	46.0
0.61538	3.0	41.0
0.64103	8.0	35.0
0.66667	7.0	29.0
0.69231	7.0	37.0
0.71795	14.0	28.0
0.74359	9.0	35.0
0.76923	6.0	30.0
0.79487	5.0	25.0
0.82051	5.0	26.0
0.84615	3.0	17.0
0.87179	5.0	28.0
0.89744	4.0	34.0
0.92308	11.0	26.0
0.94872	3.0	18.0
0.97436	7.0	18.0
1.0	7.0	20.0
