f	pi	p0
0.02564	9034.0	4975.0
0.05128	3914.0	2497.0
0.07692	2475.0	1751.0
0.10256	1819.0	1225.0
0.12821	1386.0	966.0
0.15385	1242.0	769.0
0.17949	1077.0	665.0
0.20513	744.0	602.0
0.23077	697.0	484.0
0.25641	645.0	410.0
0.28205	583.0	452.0
0.30769	487.0	380.0
0.33333	455.0	376.0
0.35897	417.0	333.0
0.38462	473.0	262.0
0.41026	306.0	245.0
0.4359	369.0	251.0
0.46154	314.0	230.0
0.48718	223.0	203.0
0.51282	303.0	209.0
0.53846	261.0	170.0
0.5641	204.0	186.0
0.58974	253.0	179.0
0.61538	209.0	196.0
0.64103	191.0	170.0
0.66667	237.0	170.0
0.69231	221.0	175.0
0.71795	256.0	146.0
0.74359	183.0	156.0
0.76923	160.0	149.0
0.79487	168.0	150.0
0.82051	165.0	148.0
0.84615	167.0	124.0
0.87179	153.0	110.0
0.89744	164.0	140.0
0.92308	167.0	135.0
0.94872	184.0	115.0
0.97436	169.0	119.0
1.0	145.0	109.0
