f	pi	p0
0.02564	9183.0	5036.0
0.05128	3735.0	2533.0
0.07692	2499.0	1739.0
0.10256	1741.0	1228.0
0.12821	1380.0	939.0
0.15385	1157.0	864.0
0.17949	994.0	654.0
0.20513	749.0	613.0
0.23077	711.0	506.0
0.25641	629.0	397.0
0.28205	543.0	475.0
0.30769	518.0	414.0
0.33333	493.0	388.0
0.35897	441.0	327.0
0.38462	377.0	284.0
0.41026	323.0	281.0
0.4359	356.0	247.0
0.46154	315.0	258.0
0.48718	262.0	218.0
0.51282	306.0	224.0
0.53846	247.0	227.0
0.5641	221.0	189.0
0.58974	281.0	200.0
0.61538	217.0	240.0
0.64103	192.0	159.0
0.66667	236.0	178.0
0.69231	235.0	170.0
0.71795	219.0	172.0
0.74359	180.0	121.0
0.76923	135.0	136.0
0.79487	155.0	189.0
0.82051	189.0	162.0
0.84615	196.0	129.0
0.87179	157.0	127.0
0.89744	142.0	110.0
0.92308	155.0	129.0
0.94872	163.0	88.0
0.97436	137.0	114.0
1.0	138.0	102.0
