f	pi	p0
0.02564	9109.0	5072.0
0.05128	3945.0	2584.0
0.07692	2504.0	1753.0
0.10256	1808.0	1209.0
0.12821	1389.0	963.0
0.15385	1194.0	787.0
0.17949	1030.0	671.0
0.20513	767.0	597.0
0.23077	729.0	528.0
0.25641	650.0	436.0
0.28205	550.0	477.0
0.30769	503.0	375.0
0.33333	512.0	347.0
0.35897	438.0	352.0
0.38462	433.0	278.0
0.41026	357.0	281.0
0.4359	398.0	239.0
0.46154	285.0	217.0
0.48718	245.0	230.0
0.51282	279.0	214.0
0.53846	267.0	203.0
0.5641	230.0	191.0
0.58974	269.0	208.0
0.61538	182.0	202.0
0.64103	190.0	176.0
0.66667	193.0	203.0
0.69231	234.0	158.0
0.71795	189.0	171.0
0.74359	195.0	132.0
0.76923	141.0	132.0
0.79487	180.0	163.0
0.82051	154.0	155.0
0.84615	204.0	146.0
0.87179	191.0	119.0
0.89744	164.0	116.0
0.92308	182.0	138.0
0.94872	153.0	126.0
0.97436	136.0	117.0
1.0	132.0	116.0
