f	pi	p0
0.02564	9018.0	5118.0
0.05128	3977.0	2547.0
0.07692	2452.0	1733.0
0.10256	1756.0	1196.0
0.12821	1330.0	885.0
0.15385	1169.0	813.0
0.17949	1061.0	640.0
0.20513	689.0	581.0
0.23077	728.0	507.0
0.25641	642.0	397.0
0.28205	518.0	446.0
0.30769	535.0	372.0
0.33333	491.0	350.0
0.35897	414.0	330.0
0.38462	418.0	276.0
0.41026	341.0	254.0
0.4359	351.0	264.0
0.46154	279.0	229.0
0.48718	252.0	213.0
0.51282	324.0	249.0
0.53846	275.0	222.0
0.5641	228.0	181.0
0.58974	271.0	189.0
0.61538	182.0	198.0
0.64103	194.0	167.0
0.66667	220.0	197.0
0.69231	223.0	164.0
0.71795	179.0	179.0
0.74359	171.0	136.0
0.76923	165.0	146.0
0.79487	140.0	167.0
0.82051	177.0	142.0
0.84615	198.0	121.0
0.87179	168.0	103.0
0.89744	150.0	98.0
0.92308	165.0	117.0
0.94872	173.0	125.0
0.97436	161.0	136.0
1.0	146.0	84.0
