f	pi	p0
0.02564	8902.0	5268.0
0.05128	3845.0	2522.0
0.07692	2452.0	1778.0
0.10256	1826.0	1199.0
0.12821	1413.0	911.0
0.15385	1158.0	774.0
0.17949	978.0	664.0
0.20513	776.0	610.0
0.23077	718.0	486.0
0.25641	629.0	400.0
0.28205	552.0	438.0
0.30769	520.0	359.0
0.33333	460.0	329.0
0.35897	428.0	344.0
0.38462	448.0	301.0
0.41026	357.0	271.0
0.4359	351.0	242.0
0.46154	302.0	215.0
0.48718	261.0	233.0
0.51282	285.0	217.0
0.53846	280.0	227.0
0.5641	236.0	201.0
0.58974	259.0	172.0
0.61538	194.0	195.0
0.64103	201.0	187.0
0.66667	192.0	186.0
0.69231	190.0	171.0
0.71795	199.0	174.0
0.74359	192.0	137.0
0.76923	147.0	139.0
0.79487	155.0	166.0
0.82051	181.0	161.0
0.84615	177.0	120.0
0.87179	175.0	128.0
0.89744	166.0	139.0
0.92308	182.0	131.0
0.94872	194.0	108.0
0.97436	156.0	141.0
1.0	137.0	107.0
