f	pi	p0
0.02564	9034.0	5246.0
0.05128	3933.0	2495.0
0.07692	2503.0	1794.0
0.10256	1726.0	1241.0
0.12821	1391.0	899.0
0.15385	1096.0	810.0
0.17949	1055.0	658.0
0.20513	737.0	549.0
0.23077	664.0	497.0
0.25641	698.0	400.0
0.28205	549.0	450.0
0.30769	551.0	394.0
0.33333	520.0	352.0
0.35897	392.0	347.0
0.38462	432.0	265.0
0.41026	344.0	275.0
0.4359	362.0	248.0
0.46154	267.0	219.0
0.48718	284.0	199.0
0.51282	252.0	233.0
0.53846	237.0	177.0
0.5641	244.0	179.0
0.58974	239.0	200.0
0.61538	211.0	238.0
0.64103	201.0	160.0
0.66667	192.0	193.0
0.69231	202.0	175.0
0.71795	221.0	157.0
0.74359	187.0	141.0
0.76923	154.0	123.0
0.79487	158.0	173.0
0.82051	163.0	137.0
0.84615	168.0	110.0
0.87179	158.0	117.0
0.89744	162.0	122.0
0.92308	163.0	122.0
0.94872	164.0	125.0
0.97436	147.0	127.0
1.0	127.0	99.0
