f	pi	p0
0.02564	8867.0	5161.0
0.05128	3912.0	2488.0
0.07692	2313.0	1757.0
0.10256	1731.0	1260.0
0.12821	1353.0	925.0
0.15385	1224.0	793.0
0.17949	1008.0	652.0
0.20513	719.0	641.0
0.23077	722.0	505.0
0.25641	667.0	370.0
0.28205	539.0	419.0
0.30769	495.0	387.0
0.33333	520.0	382.0
0.35897	421.0	350.0
0.38462	438.0	296.0
0.41026	322.0	266.0
0.4359	338.0	266.0
0.46154	269.0	227.0
0.48718	237.0	190.0
0.51282	276.0	205.0
0.53846	276.0	210.0
0.5641	226.0	198.0
0.58974	280.0	196.0
0.61538	214.0	212.0
0.64103	187.0	173.0
0.66667	219.0	178.0
0.69231	213.0	168.0
0.71795	219.0	142.0
0.74359	190.0	146.0
0.76923	143.0	169.0
0.79487	172.0	151.0
0.82051	179.0	153.0
0.84615	208.0	123.0
0.87179	159.0	117.0
0.89744	174.0	117.0
0.92308	178.0	138.0
0.94872	187.0	118.0
0.97436	164.0	123.0
1.0	125.0	115.0
