f	pi	p0
0.02564	9104.0	5052.0
0.05128	3858.0	2513.0
0.07692	2433.0	1791.0
0.10256	1808.0	1186.0
0.12821	1433.0	911.0
0.15385	1204.0	820.0
0.17949	1021.0	645.0
0.20513	769.0	558.0
0.23077	712.0	519.0
0.25641	692.0	414.0
0.28205	533.0	413.0
0.30769	469.0	386.0
0.33333	480.0	386.0
0.35897	414.0	340.0
0.38462	427.0	288.0
0.41026	350.0	267.0
0.4359	371.0	235.0
0.46154	288.0	266.0
0.48718	264.0	211.0
0.51282	295.0	235.0
0.53846	239.0	193.0
0.5641	242.0	203.0
0.58974	263.0	197.0
0.61538	213.0	216.0
0.64103	230.0	172.0
0.66667	241.0	166.0
0.69231	187.0	172.0
0.71795	185.0	155.0
0.74359	169.0	147.0
0.76923	156.0	126.0
0.79487	173.0	161.0
0.82051	153.0	163.0
0.84615	185.0	135.0
0.87179	177.0	107.0
0.89744	168.0	106.0
0.92308	182.0	141.0
0.94872	157.0	114.0
0.97436	135.0	131.0
1.0	122.0	126.0
