f	pi	p0
0.02564	8903.0	5214.0
0.05128	3917.0	2591.0
0.07692	2447.0	1723.0
0.10256	1697.0	1186.0
0.12821	1351.0	893.0
0.15385	1157.0	792.0
0.17949	971.0	693.0
0.20513	797.0	583.0
0.23077	721.0	512.0
0.25641	622.0	382.0
0.28205	585.0	416.0
0.30769	527.0	344.0
0.33333	481.0	366.0
0.35897	444.0	349.0
0.38462	437.0	265.0
0.41026	326.0	281.0
0.4359	356.0	246.0
0.46154	317.0	266.0
0.48718	276.0	239.0
0.51282	319.0	212.0
0.53846	280.0	193.0
0.5641	234.0	200.0
0.58974	239.0	184.0
0.61538	220.0	220.0
0.64103	214.0	163.0
0.66667	233.0	182.0
0.69231	203.0	175.0
0.71795	199.0	179.0
0.74359	170.0	123.0
0.76923	165.0	144.0
0.79487	168.0	193.0
0.82051	188.0	163.0
0.84615	181.0	120.0
0.87179	173.0	113.0
0.89744	160.0	127.0
0.92308	170.0	146.0
0.94872	150.0	114.0
0.97436	173.0	131.0
1.0	133.0	107.0
