f	pi	p0
0.02564	9063.0	5126.0
0.05128	3860.0	2485.0
0.07692	2454.0	1746.0
0.10256	1719.0	1217.0
0.12821	1338.0	925.0
0.15385	1187.0	835.0
0.17949	978.0	633.0
0.20513	805.0	633.0
0.23077	693.0	516.0
0.25641	653.0	418.0
0.28205	610.0	442.0
0.30769	477.0	361.0
0.33333	557.0	344.0
0.35897	410.0	356.0
0.38462	431.0	294.0
0.41026	330.0	251.0
0.4359	378.0	264.0
0.46154	271.0	244.0
0.48718	246.0	231.0
0.51282	290.0	234.0
0.53846	245.0	176.0
0.5641	227.0	214.0
0.58974	235.0	195.0
0.61538	211.0	204.0
0.64103	189.0	156.0
0.66667	179.0	176.0
0.69231	217.0	201.0
0.71795	194.0	167.0
0.74359	185.0	138.0
0.76923	160.0	136.0
0.79487	197.0	183.0
0.82051	168.0	186.0
0.84615	186.0	148.0
0.87179	172.0	115.0
0.89744	144.0	114.0
0.92308	161.0	140.0
0.94872	161.0	108.0
0.97436	137.0	101.0
1.0	142.0	124.0
